2040642, 69.3899, 41526
2040641, 68.9187, 41244
2040633, 68.7733, 41157
2040632, 68.5109, 41000
2040631, 68.0798, 40742
2040623, 67.9846, 40685
2040622, 67.9829, 40684
2040621, 67.8592, 40610
2040613, 67.7322, 40534
2040612, 67.7289, 40532
2040611, 67.7272, 40531
2040604, 67.7038, 40517
2040603, 65.5281, 39215
2040602, 64.4537, 38572
2040601, 64.1011, 38361
2040600, 64.0844, 38351
2040544, 63.8788, 38228
2040543, 63.5129, 38009
2040542, 62.7609, 37559
2040541, 62.3615, 37320
2040534, 62.2763, 37269
2040533, 62.2729, 37267
2040532, 62.0574, 37138
2040531, 61.668, 36905
2040523, 61.5394, 36828
2040522, 61.5377, 36827
2040521, 61.4157, 36754
2040511, 61.3255, 36700
2040504, 61.3138, 36693
2040503, 59.2049, 35431
2040502, 58.2875, 34882
2040501, 57.9784, 34697
2040500, 57.9516, 34681
2040444, 57.7311, 34549
2040443, 57.3684, 34332
2040442, 56.695, 33929
2040441, 56.3357, 33714
2040433, 56.2372, 33655
2040432, 56.0182, 33524
2040431, 55.6573, 33308
2040424, 55.5537, 33246
2040422, 55.552, 33245
2040421, 55.4484, 33183
2040413, 55.3699, 33136
2040412, 55.3682, 33135
2040411, 55.3665, 33134
2040404, 55.3582, 33129
2040403, 53.2828, 31887
2040402, 52.3052, 31302
2040401, 51.961, 31096
2040400, 51.9376, 31082
2040344, 51.727, 30956
2040343, 51.3995, 30760
2040342, 50.8614, 30438
2040341, 50.5088, 30227
2040333, 50.4503, 30192
2040332, 50.2749, 30087
2040331, 49.9557, 29896
2040324, 49.8605, 29839
2040322, 49.8571, 29837
2040321, 49.7702, 29785
2040314, 49.7067, 29747
2040313, 49.7051, 29746
2040312, 49.7034, 29745
2040311, 49.7017, 29744
2040304, 49.6934, 29739
2040303, 47.8218, 28619
2040302, 46.8877, 28060
2040301, 46.6003, 27888
2040300, 46.5785, 27875
2040244, 46.3697, 27750
2040243, 46.114, 27597
2040242, 45.6227, 27303
2040241, 45.3654, 27149
2040233, 45.2902, 27104
2040232, 45.1515, 27021
2040231, 44.9142, 26879
2040222, 44.844, 26837
2040221, 44.7872, 26803
2040212, 44.7371, 26773
2040211, 44.7337, 26771
2040204, 44.7204, 26763
2040203, 42.7636, 25592
2040202, 41.7726, 24999
2040201, 41.4869, 24828
2040200, 41.4752, 24821
2021413, 41.2529, 24688
2021412, 41.0708, 24579
2021411, 40.7366, 24379
2021410, 40.3606, 24154
2021409, 39.9646, 23917
2021408, 39.6621, 23736
2021407, 39.3998, 23579
2021406, 39.1591, 23435
2021405, 39.0338, 23360
2021404, 38.9369, 23302
2021403, 38.8968, 23278
2021402, 38.8767, 23266
2021400, 38.8717, 23263
2021314, 38.7982, 23219
2021312, 38.708, 23165
2021311, 38.2618, 22898
2021310, 37.6803, 22550
2021309, 37.0286, 22160
2021308, 36.4972, 21842
2021307, 36.066, 21584
2021306, 35.6917, 21360
2021305, 35.4879, 21238
2021304, 35.3124, 21133
2021303, 35.2255, 21081
2021302, 35.1737, 21050
2021300, 35.162, 21043
2021214, 35.0701, 20988
2021213, 34.9732, 20930
2021211, 34.7108, 20773
2021210, 33.9605, 20324
2021209, 33.2353, 19890
2021208, 32.4883, 19443
2021207, 31.8884, 19084
2021206, 31.4122, 18799
2021205, 31.078, 18599
2021204, 30.8674, 18473
2021203, 30.7622, 18410
2021202, 30.7237, 18387
2021200, 30.6953, 18370
2021114, 30.6084, 18318
2021113, 30.4798, 18241
2021112, 30.1606, 18050
2021110, 29.8464, 17862
2021109, 29.0226, 17369
2021108, 28.1921, 16872
2021107, 27.4451, 16425
2021106, 26.8937, 16095
2021105, 26.5378, 15882
2021104, 26.3155, 15749
2021103, 26.2036, 15682
2021102, 26.1685, 15661
2021100, 26.1468, 15648
2021014, 26.0665, 15600
2021013, 25.9696, 15542
2021012, 25.7089, 15386
2021011, 25.3831, 15191
2021009, 24.9937, 14958
2021008, 24.0513, 14394
2021007, 23.2174, 13895
2021006, 22.5707, 13508
2021005, 22.178, 13273
2021004, 21.899, 13106
2021003, 21.7686, 13028
2021002, 21.6934, 12983
2021000, 21.6734, 12971
2020914, 21.5882, 12920
2020913, 21.5013, 12868
2020912, 21.2205, 12700
2020911, 20.8763, 12494
2020910, 20.4953, 12266
2020908, 20.1594, 12065
2020907, 19.3172, 11561
2020906, 18.6722, 11175
2020905, 18.2143, 10901
2020904, 17.9269, 10729
2020903, 17.7899, 10647
2020902, 17.7247, 10608
2020900, 17.6946, 10590
2020814, 17.6144, 10542
2020813, 17.5158, 10483
2020812, 17.2401, 10318
2020811, 16.7873, 10047
2020810, 16.3695, 9797
2020809, 15.9668, 9556
2020807, 15.5992, 9336
2020806, 14.8221, 8871
2020805, 14.284, 8549
2020804, 14.0016, 8380
2020803, 13.8613, 8296
2020802, 13.8245, 8274
2020800, 13.8028, 8261
2020714, 13.7627, 8237
2020713, 13.6641, 8178
2020712, 13.4034, 8022
2020711, 13.0241, 7795
2020710, 12.6548, 7574
2020709, 12.2404, 7326
2020708, 11.9362, 7144
2020706, 11.6254, 6958
2020705, 11.1007, 6644
2020704, 10.8083, 6469
2020703, 10.6679, 6385
2020702, 10.6295, 6362
2020700, 10.6044, 6347
2020614, 10.5543, 6317
2020613, 10.4858, 6276
2020612, 10.2685, 6146
2020611, 9.9226, 5939
2020610, 9.56, 5722
2020609, 9.2158, 5516
2020608, 8.9066, 5331
2020607, 8.6643, 5186
2020605, 8.4621, 5065
2020604, 8.1363, 4870
2020603, 8.0143, 4797
2020602, 7.9608, 4765
2020600, 7.9441, 4755
2020514, 7.9007, 4729
2020513, 7.8489, 4698
2020512, 7.63, 4567
2020511, 7.3392, 4393
2020510, 7.0434, 4216
2020509, 6.7376, 4033
2020508, 6.5104, 3897
2020507, 6.2881, 3764
2020506, 6.1127, 3659
2020504, 5.969, 3573
2020503, 5.8369, 3494
2020502, 5.7935, 3468
2020500, 5.7751, 3457
2020414, 5.7383, 3435
2020413, 5.6698, 3394
2020412, 5.4894, 3286
2020411, 5.2404, 3137
2020410, 4.9446, 2960
2020409, 4.7123, 2821
2020408, 4.4951, 2691
2020407, 4.3464, 2602
2020406, 4.2344, 2535
2020405, 4.1442, 2481
2020403, 4.1024, 2456
2020402, 4.0623, 2432
2020400, 4.0406, 2419
2020314, 4.0021, 2396
2020313, 3.9219, 2348
2020312, 3.7732, 2259
2020311, 3.571, 2138
2020310, 3.3421, 2001
2020309, 3.1566, 1890
2020308, 3.0212, 1809
2020307, 2.9293, 1754
2020306, 2.8508, 1707
2020305, 2.8207, 1689
2020304, 2.794, 1673
2020302, 2.7789, 1664
2020300, 2.7505, 1647
2020214, 2.7171, 1627
2020213, 2.6586, 1592
2020212, 2.5249, 1512
2020211, 2.3645, 1416
2020210, 2.2024, 1319
2020209, 2.0587, 1233
2020208, 1.9585, 1173
2020207, 1.8782, 1125
2020206, 1.8315, 1097
2020205, 1.7964, 1076
2020204, 1.7847, 1069
2020203, 1.778, 1065
2020200, 1.7629, 1056
2011413, 1.7412, 1043
2011412, 1.7312, 1037
2011411, 1.6844, 1009
2011410, 1.6126, 966
2011409, 1.5323, 918
2011408, 1.4605, 875
2011407, 1.412, 846
2011406, 1.3703, 821
2011405, 1.3418, 804
2011404, 1.3118, 786
2011403, 1.2666, 759
2011402, 1.2232, 733
2011401, 1.1898, 713
2011400, 1.1747, 704
2011312, 1.1731, 703
2011311, 1.1413, 684
2011310, 1.1012, 660
2011309, 1.0427, 625
2011308, 0.9659, 579
2011307, 0.9224, 553
2011306, 0.8656, 519
2011305, 0.8338, 500
2011304, 0.8105, 486
2011303, 0.7921, 475
2011302, 0.767, 460
2011301, 0.752, 451
2011211, 0.7436, 446
2011210, 0.7085, 425
2011209, 0.6434, 386
2011208, 0.5882, 353
2011207, 0.5397, 324
2011206, 0.4963, 298
2011205, 0.4629, 278
2011204, 0.4345, 261
2011203, 0.4194, 252
2011202, 0.4094, 246
2011201, 0.4061, 244
2011200, 0.3977, 239
2011110, 0.396, 238
2011109, 0.3743, 225
2011108, 0.3426, 206
2011107, 0.3158, 190
2011106, 0.2891, 174
2011105, 0.2724, 164
2011104, 0.269, 162
